runKey,partyId,partyProfile,partyKind,agent,seedIndex,decisionIndex,date,phase,eventId,eventTitle,eventCategory,eventImportance,optionsCount,choiceId,choiceLabel,choiceTag,choiceStrategy,outcomeId,outcomeTitle,narrative,narrativeLength,visibleEffectsCount,decisiveFactorsCount,statementEvolution,pollBefore,pollAfter,pollDelta,rankBefore,rankAfter,intensityEstimate,isChain,isRare
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,17,2026-12-14,official_campaign,program_digital_rights,Vie privée et réseaux : la ligne numérique,program,notable,3,digital_rights_moderation_only,Doubler les moyens de modération sans nouvelle obligation d’identification en ligne,PRUDENT,compromise,digital_moderation_reinforced,"Le contenu ciblé, l’anonymat préservé",La mesure évite le débat sur l’identification et cible directement les contenus problématiques. Des associations familiales la jugent insuffisante face à l’ampleur de l’exposition des mineurs.,192,3,0,initial_position,9.6,11.93,2.33,8,4,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,18,2027-01-02,official_campaign,campaign_non_aggression_overture,Une proposition de pacte de non-agression,campaign,routine,3,non_aggression_accept,Accepter le pacte pour la durée du meeting commun,RASSEMBLEUR,negotiation,non_aggression_accepted,Une trêve limitée et respectée,L’événement se déroule sans accroc et les deux équipes en sortent sur une image apaisée. Certains soutiens plus offensifs regrettent l’absence de contraste marqué ce jour-là.,174,2,0,,11.93,11.9,-0.03,4,4,2,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,19,2027-01-16,official_campaign,debate_challenge_frontrunner,Provoquer le favori en duel,debate,major,4,challenge_frontrunner_decline,Décliner le duel et publier un communiqué comparant les programmes chiffrés,PRUDENT,silence,challenge_frontrunner_declined,Le terrain du programme plutôt que du plateau,"Le communiqué évite le risque d’un dérapage en direct et documente vos chiffres. Le camp adverse et une partie de la presse dénoncent une esquive, ce qui alimente le sujet plus longtemps que prévu.",197,2,0,,11.9,11.85,-0.05,4,4,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,20,2027-02-02,official_campaign,program_energy,Le mix électrique de 2040,program,major,3,energy_nuclear_priority,Lancer dix réacteurs et ralentir les appels d’offres éoliens terrestres contestés localement,OFFENSIF,policy_commitment,energy_nuclear_scale,L’atome devient le pari industriel,La proposition offre un horizon clair à la filière et réduit le conflit autour de l’éolien terrestre. Les délais de construction et l’adaptation climatique des centrales concentrent les critiques écologistes.,208,3,0,initial_position,11.85,12.3,0.45,4,3,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,21,2027-02-22,official_campaign,media_open_microphone,Le micro resté ouvert,media,major,3,open_mic_blame_context,Accuser la chaîne d’avoir diffusé une conversation privée et refuser de commenter le fond,CLIVANT,legal_action,open_mic_privacy_counterattack,Le droit ne répond pas au malaise,"La protestation sur les conditions d’enregistrement soulève une vraie question professionnelle, sans effacer vos mots. L’équipe comprend votre silence comme un refus de traiter le conflit interne.",196,3,0,,12.3,11.81,-0.49,3,4,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,22,2027-03-10,official_campaign,program_health,Le prochain budget de la santé,program,major,3,health_hospital_staff,Financer cinquante mille postes hospitaliers en relevant les recettes affectées à la santé,POPULAIRE,policy_commitment,hospital_staff_first,Les effectifs passent avant la transformation,"Les équipes hospitalières disposent d’un engagement quantifié et mobilisateur. Le recrutement réel et la recette choisie restent à sécuriser, ce qui ouvre deux fronts techniques sans affaiblir la priorité politique.",215,5,0,abrupt_reversal,11.81,11.22,-0.59,4,6,5,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,23,2027-03-27,official_campaign,rare_debate_blackout,Le studio plonge dans le noir,rare,major,3,blackout_talk_opponent,Négocier discrètement avec un candidat voisin une trêve pour le reste du débat,OPPORTUNISTE,alliance,blackout_debate_truce,La panne crée une trêve inattendue,Les deux campagnes cessent les attaques personnelles et concentrent leurs questions sur le fond. Le public ignore l’accord mais perçoit un contraste plus constructif après la reprise.,183,2,0,,11.22,11.13,-0.09,6,6,6,false,true
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,24,2027-04-17,between_rounds,internal_local_sections,Les sections refusent le kit national,internal,,3,local_sections_workshop,Convoquer un atelier avec les sections puis publier un supplément territorial signé ensemble,INSTITUTIONNEL,negotiation,local_sections_joint_supplement,Un supplément relie Paris et la Bretagne,"Le document commun conserve les priorités nationales et ajoute trois engagements territoriaux. Le processus demande deux jours, mais il crée une méthode réutilisable dans d’autres régions.",188,2,0,,11.13,11.23,0.1,6,6,3,false,false
nouvelle_energie:contrarien:1,nouvelle_energie,nouvelle_energie,existing,contrarien,1,25,2027-04-18,finished,eliminated_future_campaign,Le score ouvre une autre campagne,between_rounds,,3,future_campaign_fusion,Ouvrir une négociation de fusion avec le parti proche qui a obtenu le meilleur score,OPPORTUNISTE,alliance,future_campaign_fusion_talks,La marque entre en négociation,"La fusion potentielle donnerait des élus et des moyens à votre ligne, tout en diluant ce qui a rendu la campagne distincte. Les adhérents exigent un vote avant toute décision définitive.",186,3,0,,11.23,11.18,-0.05,6,6,3,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,1,2026-04-18,pre_campaign,program_europe,La règle européenne à changer,program,major,3,europe_national_opt_out,Demander une clause dexception nationale et suspendre les règles contestées en cas de refus,OFFENSIF,break,europe_opt_out_ultimatum,La clause dexception devient un ultimatum,La position séduit les électeurs attachés à l’autonomie nationale et inquiète les acteurs économiques exposés à l’Union. Vos partenaires potentiels exigent désormais de connaître précisément les règles visées.,209,3,0,initial_position,12.3,11.98,-0.32,3,3,5,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,2,2026-05-03,pre_campaign,scandal_supplier_overbilling,L’imprimeur a doublé une ligne,scandal,,3,supplier_overbilling_terminate,"Rompre le contrat, demander le remboursement et répartir les commandes entre deux imprimeurs",OFFENSIF,break,supplier_overbilling_contract_ended,Le contrat s’arrête avec les presses,"Le remboursement est obtenu et le signal de rigueur est net. Les nouveaux imprimeurs ne peuvent respecter le même calendrier, ce qui retarde l’affichage dans quatre régions.",173,3,0,,11.98,11.95,-0.03,3,3,4,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,3,2026-05-16,pre_campaign,campaign_endorsements_missing,Les parrainages restent sous le seuil,campaign,major,3,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,media_response,endorsements_public_pressure,L’appel accélère et braque,"Plusieurs élus répondent publiquement, d’autres annulent leur rendez-vous en dénonçant la pression. Le seuil se rapproche, mais votre méthode laissera des traces locales.",170,3,0,,11.95,12.14,0.2,3,3,5,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,4,2026-06-01,pre_campaign,program_wages,Le salaire net au centre,program,,3,wages_raise_minimum,Augmenter le salaire minimum de huit pour cent et compenser temporairement les petites entreprises,POPULAIRE,policy_commitment,minimum_wage_with_buffer,"La hausse est immédiate, la transition coûteuse",Les salariés au minimum voient un gain direct et la compensation évite une rupture avec les petites entreprises. Le coût budgétaire des deux premières années fragilise cependant votre cadrage fiscal.,199,3,0,initial_position,12.14,12.5,0.36,3,2,3,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,5,2026-06-20,pre_campaign,internal_local_sections,Les sections refusent le kit national,internal,,3,local_sections_workshop,Convoquer un atelier avec les sections puis publier un supplément territorial signé ensemble,INSTITUTIONNEL,negotiation,local_sections_joint_supplement,Un supplément relie Paris et la Bretagne,"Le document commun conserve les priorités nationales et ajoute trois engagements territoriaux. Le processus demande deux jours, mais il crée une méthode réutilisable dans d’autres régions.",188,2,0,,12.5,12.75,0.25,2,1,3,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,6,2026-07-06,pre_campaign,internal_primary_debt,La promesse faite après la primaire,internal,,3,primary_debt_break,Refuser le poste promis et offrir seulement un droit d’amendement avant publication,OFFENSIF,break,primary_debt_broken,La promesse de primaire ne survit pas à la campagne,"Léquipe actuelle conserve son calendrier et son autorité. Le courant lésé cesse de fournir ses relais, documente la promesse initiale et attend le moment où son retrait sera le plus visible.",190,2,0,,12.75,12.65,-0.1,1,2,3,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,7,2026-07-23,pre_campaign,media_open_microphone,Le micro resté ouvert,media,major,3,open_mic_blame_context,Accuser la chaîne d’avoir diffusé une conversation privée et refuser de commenter le fond,CLIVANT,legal_action,open_mic_privacy_counterattack,Le droit ne répond pas au malaise,"La protestation sur les conditions d’enregistrement soulève une vraie question professionnelle, sans effacer vos mots. L’équipe comprend votre silence comme un refus de traiter le conflit interne.",196,3,0,,12.65,12.4,-0.25,2,2,5,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,8,2026-08-05,campaign,media_fictional_editorial_support,Un soutien éditorial encombrant,media,,3,editorial_support_meeting,Inviter Gabriel Valès à débattre publiquement de vos divergences au prochain meeting,RISQUÉ,personal_risk,support_turns_into_debate,Le soutien devient confrontation,Le débat attire une audience inhabituelle et vous permet de marquer vos désaccords sans nier le point commun initial. Une partie de votre équipe juge néanmoins que le polémiste a reçu une scène disproportionnée.,211,3,0,,12.4,10.2,-2.2,2,8,3,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,9,2026-08-21,campaign,internal_program_committee,Le comité bloque le chapitre sécurité,internal,,3,program_committee_members_vote,Soumettre les deux versions au vote des adhérents avec une note juridique commune,RASSEMBLEUR,internal_discipline,program_committee_members_decide,Les adhérents choisissent le chapitre,La participation est forte et le résultat donne une légitimité nette au texte retenu. Vous perdez la maîtrise de ce marqueur programmatique mais gagnez des militants capables den défendre la procédure.,201,2,0,,10.2,12.37,2.17,8,2,3,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,10,2026-09-08,campaign,campaign_weather_disaster,La pluie emporte la tournée,campaign,notable,3,weather_silent_safety,Suspendre toute communication jusqu’à la réouverture officielle des routes,PRUDENT,silence,weather_silence_respected,Le silence laisse travailler les secours,"Aucun message de campagne ne concurrence les consignes locales. La retenue protège votre image institutionnelle, mais la journée disparaît entièrement du récit national.",169,2,0,,12.37,12.46,0.09,2,2,2,false,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,11,2026-09-22,campaign,party_nouvelle_energie_fronde,Raphaël Ternois pousse à la fusion,party,major,2,nouvelle_energie_fronde_negotiate_terms,Mandater Raphaël Ternois pour négocier cinq garanties programmatiques et un calendrier,PRUDENT,negotiation,nouvelle_energie_fronde_mandate,La fusion devient une négociation encadrée,Les élus restent en campagne et le mandat fixe un prix politique vérifiable. La candidature apparaît conditionnelle pendant plusieurs semaines cruciales pour la notoriété.,171,4,0,,12.46,12.57,0.11,2,2,5,true,false
nouvelle_energie:contrarien:2,nouvelle_energie,nouvelle_energie,existing,contrarien,2,12,2026-10-05,campaign,party_nouvelle_energie_local_asset,Des entrepreneurs prêtent leurs réseaux,party,notable,2,nouvelle_energie_local_professional_campaign,Confier la logistique et les outils numériques à un comité de dirigeants bénévoles,OPPORTUNISTE,long_term_strategy,nouvelle_energie_local_business_team,Des bénévoles professionnalisent la campagne,"Les inscriptions, les salles et les déplacements deviennent plus fiables sans dépense supplémentaire. La composition du comité nourrit une image de campagne réservée aux dirigeants.",181,4,0,,12.57,9.4,-3.17,2,8,4,false,false
